order_id,user_id,merchant_id,order_date,order_value,promo_applied,delivery_time_min,is_late_delivery,support_contact_flag,is_first_order
O0009471,U002905,M0154,2026-02-22,12.58,False,41,False,False,False
O0009472,U002905,M0155,2026-03-04,21.23,True,20,False,False,False
O0009473,U002905,M0124,2026-03-14,24.72,False,41,False,False,False
O0009474,U002905,M0175,2026-03-22,18.75,False,37,False,False,False
O0009475,U002905,M0157,2026-03-27,14.5,True,35,False,False,False
O0009476,U002906,M0068,2026-01-02,20.21,False,35,False,False,True
O0009477,U002906,M0075,2026-01-17,39.98,True,45,False,False,False
O0009478,U002906,M0099,2026-02-01,19.8,True,25,False,False,False
O0009479,U002907,M0263,2025-08-31,8.86,False,24,False,False,True
O0009480,U002907,M0230,2025-09-20,21.83,False,43,False,False,False
O0009481,U002908,M0227,2026-03-24,32.85,True,40,False,False,True
O0009482,U002909,M0102,2025-11-18,20.51,True,36,False,False,True
O0009483,U002909,M0042,2025-11-30,18.33,False,51,True,True,False
O0009484,U002909,M0004,2025-12-10,26.66,False,49,True,False,False
O0009485,U002909,M0043,2025-12-17,28.13,True,22,False,False,False
O0009486,U002909,M0068,2025-12-29,23.65,False,39,False,False,False
O0009487,U002909,M0096,2026-01-07,11.09,False,21,False,False,False
O0009488,U002909,M0042,2026-01-18,22.87,False,26,False,False,False
O0009489,U002910,M0134,2025-08-08,16.51,False,31,False,False,True
O0009490,U002910,M0142,2025-08-18,18.46,False,43,False,False,False
O0009491,U002910,M0176,2025-08-27,10.5,True,35,False,False,False
O0009492,U002910,M0125,2025-09-02,35.16,True,42,False,False,False
O0009493,U002910,M0179,2025-09-13,21.42,True,24,False,True,False
O0009494,U002910,M0128,2025-09-20,35.34,True,37,False,False,False
O0009495,U002910,M0131,2025-09-25,20.5,False,35,False,False,False
O0009496,U002910,M0168,2025-09-30,24.56,True,39,False,False,False
O0009497,U002910,M0137,2025-10-04,13.84,True,44,False,False,False
O0009498,U002910,M0168,2025-10-08,35.13,False,29,False,True,False
O0009499,U002910,M0134,2025-10-12,17.2,False,53,True,True,False
O0009500,U002911,M0091,2025-10-21,34.07,True,41,False,False,True
O0009501,U002911,M0079,2025-11-17,10.07,False,41,False,False,False
O0009502,U002911,M0111,2025-12-03,22.84,False,58,False,True,False
O0009503,U002911,M0104,2025-12-23,14.44,False,31,False,False,False
O0009504,U002912,M0269,2026-03-17,24.17,True,30,False,False,True
O0009505,U002913,M0169,2026-01-26,16.5,True,37,False,False,True
O0009506,U002913,M0161,2026-02-09,22.59,False,39,False,False,False
O0009507,U002913,M0143,2026-03-01,23.71,False,36,False,False,False
O0009508,U002913,M0149,2026-03-30,17.43,True,49,False,False,False
O0009509,U002914,M0010,2025-11-23,35.0,True,21,False,False,True
O0009510,U002914,M0077,2025-12-16,17.22,False,34,False,False,False
O0009511,U002914,M0054,2026-01-01,32.56,False,31,False,False,False
O0009512,U002914,M0093,2026-01-27,19.5,True,46,True,True,False
O0009513,U002915,M0018,2025-11-08,9.91,True,31,False,False,True
O0009514,U002915,M0112,2025-11-27,17.2,False,25,False,False,False
O0009515,U002915,M0016,2025-12-11,31.93,False,46,True,False,False
O0009516,U002915,M0044,2026-01-07,15.24,False,45,False,False,False
O0009517,U002916,M0121,2025-11-02,34.88,False,60,False,False,True
O0009518,U002917,M0004,2025-08-10,16.5,False,29,False,False,True
O0009519,U002917,M0065,2025-08-26,22.69,False,29,False,False,False
O0009520,U002917,M0058,2025-09-07,19.48,False,27,False,False,False
O0009521,U002917,M0028,2025-09-23,24.43,True,39,False,False,False
O0009522,U002918,M0004,2025-12-03,23.3,True,43,False,False,True
O0009523,U002918,M0006,2025-12-10,26.7,False,34,False,False,False
O0009524,U002918,M0067,2025-12-22,21.8,False,32,False,False,False
O0009525,U002918,M0096,2025-12-30,23.6,False,28,False,False,False
O0009526,U002918,M0087,2026-01-08,13.3,True,43,False,False,False
O0009527,U002918,M0051,2026-01-12,24.51,False,48,True,True,False
O0009528,U002918,M0083,2026-01-23,16.27,False,45,False,False,False
O0009529,U002918,M0059,2026-02-02,23.57,False,31,False,False,False
O0009530,U002918,M0101,2026-02-08,22.55,True,25,False,False,False
O0009531,U002918,M0096,2026-02-16,15.65,False,35,False,False,False
O0009532,U002919,M0056,2025-09-05,31.77,True,33,False,False,True
O0009533,U002919,M0104,2025-09-21,15.29,True,36,False,False,False
O0009534,U002919,M0006,2025-10-03,18.31,True,28,False,False,False
O0009535,U002919,M0035,2025-10-23,10.32,False,44,False,False,False
O0009536,U002919,M0002,2025-11-02,21.4,True,21,False,False,False
O0009537,U002919,M0004,2025-11-14,20.12,False,36,False,False,False
O0009538,U002920,M0192,2026-02-25,15.12,False,36,False,False,True
O0009539,U002920,M0225,2026-03-10,31.43,True,36,False,False,False
O0009540,U002921,M0034,2026-03-31,14.58,True,32,False,False,True
O0009541,U002922,M0063,2025-08-04,29.37,True,50,True,False,True
O0009542,U002923,M0023,2025-09-10,24.04,True,38,False,False,True
O0009543,U002923,M0009,2025-09-25,15.98,True,36,False,True,False
O0009544,U002923,M0062,2025-10-14,16.18,False,34,False,False,False
O0009545,U002923,M0019,2025-11-02,19.8,False,43,False,False,False
O0009546,U002923,M0118,2025-11-10,21.95,True,32,False,False,False
O0009547,U002923,M0043,2025-11-22,21.0,True,31,False,False,False
O0009548,U002924,M0058,2025-12-07,11.56,False,37,False,False,True
O0009549,U002925,M0137,2025-08-30,11.72,False,45,False,False,True
O0009550,U002926,M0054,2025-08-15,22.8,False,40,False,False,True
O0009551,U002926,M0028,2025-08-23,15.48,True,37,False,False,False
O0009552,U002926,M0010,2025-08-30,41.3,False,39,False,False,False
O0009553,U002926,M0003,2025-09-06,11.46,False,57,True,False,False
O0009554,U002926,M0102,2025-09-12,20.03,False,38,False,False,False
O0009555,U002926,M0084,2025-09-22,16.68,False,37,False,False,False
O0009556,U002926,M0101,2025-10-02,24.54,True,27,False,False,False
O0009557,U002926,M0070,2025-10-09,21.33,False,19,False,False,False
O0009558,U002926,M0066,2025-10-13,27.59,False,40,False,False,False
O0009559,U002926,M0087,2025-10-18,26.69,False,41,False,False,False
O0009560,U002926,M0009,2025-10-25,19.55,False,49,False,False,False
O0009561,U002926,M0104,2025-11-01,14.42,False,32,False,False,False
O0009562,U002927,M0075,2025-08-26,21.75,True,31,False,False,True
O0009563,U002927,M0044,2025-09-04,19.42,False,42,False,False,False
O0009564,U002927,M0109,2025-09-08,20.53,False,38,False,False,False
O0009565,U002927,M0030,2025-09-17,24.82,True,33,False,False,False
O0009566,U002927,M0010,2025-09-26,31.81,False,36,False,False,False
O0009567,U002927,M0072,2025-10-01,24.76,False,46,True,False,False
O0009568,U002928,M0012,2025-08-15,28.07,True,21,False,False,True
O0009569,U002928,M0061,2025-09-11,28.39,False,35,False,False,False
O0009570,U002929,M0115,2026-02-17,31.59,True,29,False,True,True
O0009571,U002929,M0098,2026-02-25,21.07,False,33,False,False,False
O0009572,U002929,M0036,2026-03-13,21.32,False,51,False,True,False
O0009573,U002929,M0103,2026-03-30,8.0,False,45,False,False,False
O0009574,U002930,M0107,2026-02-02,21.74,True,22,False,False,True
O0009575,U002930,M0008,2026-02-07,27.21,True,50,False,False,False
O0009576,U002930,M0032,2026-02-14,22.62,False,40,False,False,False
O0009577,U002930,M0116,2026-02-19,20.36,False,42,False,False,False
O0009578,U002930,M0106,2026-02-24,20.71,False,66,True,False,False
O0009579,U002930,M0069,2026-03-08,18.8,False,40,False,False,False
O0009580,U002931,M0286,2025-09-08,34.36,False,43,False,False,True
O0009581,U002931,M0285,2025-09-23,8.03,False,45,False,False,False
O0009582,U002931,M0287,2025-10-04,20.55,True,52,True,False,False
O0009583,U002931,M0268,2025-10-13,19.43,True,39,False,False,False
O0009584,U002932,M0172,2025-09-20,36.87,False,32,False,False,True
O0009585,U002932,M0157,2025-10-06,27.46,False,41,False,False,False
O0009586,U002932,M0130,2025-10-23,18.75,False,38,False,False,False
O0009587,U002932,M0178,2025-11-05,24.47,False,40,False,False,False
O0009588,U002932,M0168,2025-11-18,29.03,True,23,False,False,False
O0009589,U002933,M0166,2026-03-23,37.11,True,26,False,False,True
O0009590,U002934,M0063,2025-11-03,13.63,True,20,False,False,True
O0009591,U002934,M0004,2025-11-18,31.38,True,28,False,False,False
O0009592,U002935,M0140,2026-03-31,26.59,False,38,False,False,True
O0009593,U002936,M0023,2025-10-01,27.26,True,30,False,False,True
O0009594,U002937,M0067,2026-03-11,24.65,False,44,False,False,True
O0009595,U002937,M0096,2026-03-30,30.33,True,18,False,False,False
O0009596,U002938,M0102,2025-12-25,23.96,False,45,False,False,True
O0009597,U002938,M0060,2026-01-15,40.71,False,39,False,False,False
O0009598,U002938,M0029,2026-02-11,8.0,False,22,False,False,False
O0009599,U002938,M0067,2026-02-23,19.92,False,24,False,False,False
O0009600,U002939,M0134,2025-12-05,27.25,False,37,False,False,True
O0009601,U002940,M0103,2026-03-31,20.75,False,28,False,False,True
O0009602,U002941,M0058,2025-08-03,16.04,False,26,False,False,True
O0009603,U002941,M0092,2025-08-13,14.95,False,39,False,False,False
O0009604,U002941,M0092,2025-08-20,10.0,True,22,False,False,False
O0009605,U002941,M0045,2025-09-01,18.13,True,26,False,False,False
O0009606,U002941,M0080,2025-09-05,43.72,False,47,True,False,False
O0009607,U002942,M0139,2026-03-31,40.32,True,37,False,False,True
O0009608,U002943,M0253,2025-10-26,18.39,True,51,True,False,True
O0009609,U002944,M0047,2025-09-05,13.36,True,47,True,False,True
O0009610,U002945,M0095,2026-01-29,28.64,False,54,True,False,True
O0009611,U002945,M0044,2026-02-10,14.33,False,25,False,False,False
O0009612,U002945,M0060,2026-03-07,33.8,False,59,False,False,False
O0009613,U002946,M0057,2025-07-25,39.71,False,47,True,True,True
O0009614,U002946,M0032,2025-08-09,21.49,True,41,False,False,False
O0009615,U002946,M0106,2025-08-30,31.93,False,22,False,False,False
O0009616,U002946,M0078,2025-09-22,19.28,True,35,False,False,False
O0009617,U002947,M0184,2025-10-02,36.14,True,38,False,False,True
O0009618,U002947,M0184,2025-10-10,31.94,False,20,False,False,False
O0009619,U002947,M0183,2025-10-20,23.17,False,35,False,False,False
O0009620,U002947,M0209,2025-10-27,10.06,False,28,False,True,False
O0009621,U002947,M0220,2025-11-01,24.8,False,31,False,False,False
O0009622,U002947,M0182,2025-11-06,33.87,False,44,False,False,False
O0009623,U002947,M0221,2025-11-16,12.13,False,43,False,False,False
O0009624,U002947,M0184,2025-11-22,36.8,False,31,False,False,False
O0009625,U002947,M0211,2025-11-27,30.33,True,51,True,False,False
O0009626,U002948,M0292,2025-08-18,20.61,False,48,True,False,True
O0009627,U002948,M0267,2025-08-22,10.0,False,18,False,False,False
O0009628,U002948,M0268,2025-08-31,36.22,True,32,False,False,False
O0009629,U002948,M0283,2025-09-10,38.36,False,29,False,False,False
O0009630,U002948,M0279,2025-09-14,27.85,False,29,False,False,False
O0009631,U002948,M0291,2025-09-19,28.29,True,36,False,False,False
O0009632,U002949,M0251,2025-12-21,24.58,True,18,False,False,True
O0009633,U002950,M0017,2025-09-10,36.88,True,48,True,False,True
O0009634,U002950,M0111,2025-09-26,18.97,False,38,False,False,False
O0009635,U002950,M0043,2025-10-04,25.16,False,44,False,False,False
O0009636,U002950,M0044,2025-10-22,8.76,False,40,False,False,False
O0009637,U002950,M0016,2025-10-29,37.96,True,42,False,False,False
O0009638,U002950,M0047,2025-11-15,25.94,True,27,False,False,False
O0009639,U002951,M0146,2025-11-25,22.33,True,41,False,False,True
O0009640,U002951,M0180,2025-12-12,21.37,False,41,False,False,False
O0009641,U002951,M0180,2025-12-20,41.2,True,44,False,False,False
O0009642,U002952,M0050,2025-12-27,28.56,False,35,False,False,True
O0009643,U002952,M0031,2026-01-12,11.91,True,31,False,False,False
O0009644,U002952,M0064,2026-01-27,20.12,True,41,False,False,False
O0009645,U002953,M0090,2025-12-23,22.14,False,27,False,False,True
O0009646,U002953,M0106,2026-01-04,21.32,False,27,False,False,False
O0009647,U002953,M0051,2026-01-15,22.56,True,56,True,False,False
O0009648,U002953,M0091,2026-01-20,27.37,False,45,False,False,False
O0009649,U002953,M0045,2026-01-25,10.22,False,31,False,False,False
O0009650,U002953,M0002,2026-02-02,13.61,False,38,False,False,False
O0009651,U002953,M0020,2026-02-07,25.57,False,30,False,False,False
O0009652,U002953,M0005,2026-02-11,33.81,False,34,False,False,False
O0009653,U002954,M0064,2026-03-11,26.82,False,44,False,False,True
O0009654,U002955,M0070,2025-08-09,17.52,True,41,False,False,True
O0009655,U002956,M0210,2026-03-23,8.25,False,34,False,False,True
O0009656,U002957,M0146,2025-12-05,16.05,True,41,False,False,True
O0009657,U002958,M0027,2025-08-26,30.23,True,24,False,False,True
O0009658,U002959,M0046,2026-01-10,24.48,False,47,False,False,True
O0009659,U002959,M0065,2026-01-18,25.61,True,18,False,False,False
O0009660,U002959,M0015,2026-01-25,34.33,False,24,False,False,False
O0009661,U002959,M0114,2026-01-29,31.58,False,21,False,False,False
O0009662,U002959,M0102,2026-02-06,27.65,False,38,False,False,False
O0009663,U002959,M0114,2026-02-14,29.43,False,51,True,False,False
O0009664,U002960,M0069,2025-09-06,20.91,True,38,False,False,True
O0009665,U002960,M0001,2025-09-13,26.29,True,51,True,False,False
O0009666,U002960,M0026,2025-09-22,26.41,False,22,False,False,False
O0009667,U002960,M0085,2025-09-30,28.31,False,46,False,False,False
O0009668,U002960,M0076,2025-10-09,49.9,True,59,True,True,False
O0009669,U002960,M0026,2025-10-14,25.89,False,39,False,False,False
O0009670,U002960,M0087,2025-10-18,32.27,False,30,False,True,False
O0009671,U002960,M0027,2025-10-24,29.33,False,52,True,False,False
O0009672,U002961,M0236,2025-09-26,12.63,True,42,False,False,True
O0009673,U002961,M0263,2025-10-07,22.86,False,41,False,False,False
O0009674,U002962,M0128,2025-12-26,31.38,True,26,False,False,True
O0009675,U002963,M0224,2025-10-14,23.14,False,37,False,False,True
O0009676,U002963,M0204,2025-10-20,22.28,False,35,False,False,False
O0009677,U002963,M0201,2025-10-30,27.0,False,46,True,False,False
O0009678,U002963,M0189,2025-11-11,32.83,False,48,True,True,False
O0009679,U002963,M0200,2025-11-21,26.11,True,38,False,False,False
O0009680,U002963,M0197,2025-11-28,40.75,False,36,False,False,False
O0009681,U002963,M0203,2025-12-02,21.4,False,33,False,False,False
O0009682,U002963,M0217,2025-12-14,12.17,False,44,False,False,False
O0009683,U002963,M0198,2025-12-25,32.4,True,26,False,False,False
O0009684,U002963,M0217,2025-12-31,14.87,False,23,False,False,False
O0009685,U002963,M0212,2026-01-12,21.59,True,34,False,True,False
O0009686,U002964,M0066,2025-10-17,28.14,False,32,False,False,True
O0009687,U002964,M0046,2025-10-24,29.19,True,42,False,False,False
O0009688,U002964,M0084,2025-11-07,10.45,True,50,True,False,False
O0009689,U002964,M0033,2025-11-14,20.02,True,43,False,False,False
O0009690,U002964,M0029,2025-12-01,13.81,True,35,False,False,False
O0009691,U002964,M0035,2025-12-08,18.34,False,18,False,False,False
O0009692,U002965,M0003,2025-09-17,16.56,False,22,False,False,True
O0009693,U002965,M0069,2025-09-27,15.4,False,31,False,False,False
O0009694,U002965,M0022,2025-10-19,27.94,False,27,False,False,False
O0009695,U002966,M0276,2026-02-13,25.02,False,23,False,False,True
O0009696,U002966,M0298,2026-02-24,22.52,False,34,False,False,False
O0009697,U002966,M0292,2026-03-06,31.43,True,50,True,False,False
O0009698,U002966,M0288,2026-03-17,31.64,False,30,False,False,False
O0009699,U002966,M0286,2026-03-25,26.33,False,35,False,False,False
O0009700,U002967,M0261,2025-08-05,22.64,False,27,False,False,True
O0009701,U002967,M0252,2025-08-18,30.63,False,26,False,False,False
O0009702,U002967,M0240,2025-09-02,10.95,True,35,False,False,False
O0009703,U002967,M0256,2025-09-23,20.27,True,50,False,False,False
O0009704,U002968,M0210,2025-09-14,16.2,False,44,False,False,True
O0009705,U002968,M0208,2025-10-08,33.49,False,47,False,False,False
O0009706,U002968,M0184,2025-10-29,19.35,False,39,False,False,False
O0009707,U002969,M0036,2025-08-06,36.06,True,33,False,False,True
O0009708,U002969,M0102,2025-08-14,18.32,True,58,True,False,False
O0009709,U002969,M0063,2025-08-20,13.11,False,47,False,False,False
O0009710,U002969,M0003,2025-08-30,14.92,False,23,False,False,False
O0009711,U002969,M0072,2025-09-06,20.43,True,31,False,False,False
O0009712,U002969,M0040,2025-09-16,43.23,False,46,True,False,False
O0009713,U002969,M0107,2025-09-23,17.97,False,25,False,False,False
O0009714,U002969,M0054,2025-09-27,15.28,False,41,False,False,False
O0009715,U002969,M0083,2025-10-09,12.84,False,32,False,False,False
O0009716,U002970,M0201,2025-07-30,25.02,True,28,False,False,True
O0009717,U002970,M0198,2025-08-26,28.09,False,32,False,False,False
O0009718,U002970,M0214,2025-09-15,16.24,True,21,False,False,False
O0009719,U002970,M0197,2025-09-26,47.3,False,57,True,False,False
O0009720,U002971,M0282,2025-07-26,22.9,True,45,False,False,True
O0009721,U002972,M0138,2026-03-31,21.37,False,36,False,False,True
O0009722,U002973,M0162,2025-08-26,37.62,True,24,False,False,True
O0009723,U002974,M0275,2025-12-16,34.92,True,24,False,False,True
O0009724,U002975,M0255,2025-12-22,27.39,False,36,False,False,True
O0009725,U002976,M0201,2025-08-15,23.89,True,29,False,False,True
O0009726,U002976,M0200,2025-08-24,14.22,False,28,False,False,False
O0009727,U002976,M0184,2025-09-09,21.68,True,21,False,False,False
O0009728,U002976,M0192,2025-09-18,15.32,True,39,False,False,False
O0009729,U002977,M0022,2025-11-24,40.7,False,51,True,False,True
O0009730,U002977,M0114,2025-12-13,30.55,False,38,False,False,False
O0009731,U002977,M0081,2026-01-08,13.73,False,26,False,True,False
O0009732,U002977,M0111,2026-01-19,15.09,True,38,False,False,False
O0009733,U002978,M0175,2025-08-16,19.19,False,27,False,False,True
O0009734,U002979,M0262,2025-10-01,19.33,True,37,False,False,True
O0009735,U002979,M0243,2025-10-22,19.86,True,18,False,False,False
O0009736,U002979,M0232,2025-11-16,11.9,False,33,False,False,False
O0009737,U002980,M0247,2025-09-29,28.23,True,30,False,False,True
O0009738,U002981,M0115,2025-08-24,20.97,False,41,False,False,True
O0009739,U002981,M0109,2025-08-31,22.26,True,27,False,False,False
O0009740,U002981,M0102,2025-09-19,14.46,True,37,False,False,False
O0009741,U002981,M0110,2025-09-28,18.93,True,39,False,False,False
O0009742,U002982,M0241,2026-02-21,17.31,False,22,False,False,True
O0009743,U002982,M0261,2026-03-01,25.36,False,48,True,False,False
O0009744,U002982,M0251,2026-03-09,25.04,False,27,False,False,False
O0009745,U002982,M0242,2026-03-14,21.45,False,37,False,False,False
O0009746,U002982,M0226,2026-03-23,24.62,False,37,False,False,False
O0009747,U002982,M0263,2026-03-27,10.0,False,37,False,False,False
O0009748,U002982,M0233,2026-03-31,11.87,False,24,False,False,False
O0009749,U002983,M0293,2026-02-22,22.09,True,36,False,False,True
O0009750,U002983,M0281,2026-03-21,8.0,False,35,False,False,False
O0009751,U002984,M0133,2025-11-21,26.2,True,48,True,False,True
O0009752,U002984,M0138,2025-11-25,21.42,False,23,False,False,False
O0009753,U002984,M0137,2025-12-06,27.01,False,38,False,False,False
O0009754,U002984,M0141,2025-12-17,30.47,False,30,False,False,False
O0009755,U002984,M0132,2025-12-21,21.41,False,29,False,False,False
O0009756,U002984,M0152,2025-12-30,28.61,False,26,False,False,False
O0009757,U002984,M0167,2026-01-11,14.12,True,44,False,False,False
O0009758,U002985,M0025,2025-08-18,17.61,True,30,False,False,True
O0009759,U002986,M0074,2025-12-01,37.55,False,41,False,True,True
O0009760,U002986,M0010,2025-12-20,30.84,False,23,False,False,False
O0009761,U002986,M0098,2026-01-07,28.64,False,27,False,False,False
O0009762,U002986,M0090,2026-01-19,13.47,True,33,False,False,False
O0009763,U002986,M0044,2026-02-03,26.69,True,55,False,True,False
O0009764,U002987,M0105,2026-03-10,18.96,True,35,False,False,True
O0009765,U002988,M0049,2025-09-13,29.1,False,31,False,False,True
O0009766,U002988,M0108,2025-09-18,28.05,False,27,False,False,False
O0009767,U002988,M0107,2025-09-26,20.51,False,35,False,False,False
O0009768,U002988,M0026,2025-10-05,21.92,False,29,False,False,False
O0009769,U002988,M0101,2025-10-13,23.89,False,53,True,False,False
O0009770,U002988,M0072,2025-10-24,35.28,True,46,True,False,False
O0009771,U002988,M0076,2025-11-02,32.62,False,42,False,False,False
O0009772,U002988,M0014,2025-11-09,24.51,False,32,False,False,False
O0009773,U002988,M0041,2025-11-14,23.53,True,31,False,False,False
O0009774,U002989,M0273,2026-01-22,28.53,True,25,False,False,True
O0009775,U002990,M0212,2026-01-23,23.04,False,41,False,False,True
O0009776,U002991,M0020,2026-01-30,32.12,False,29,False,False,True
O0009777,U002991,M0043,2026-02-24,13.38,False,37,False,False,False
O0009778,U002991,M0054,2026-03-09,31.77,False,39,False,False,False
O0009779,U002991,M0033,2026-03-25,19.31,False,23,False,True,False
O0009780,U002992,M0149,2025-09-14,18.1,True,31,False,False,True
O0009781,U002992,M0132,2025-09-18,15.97,False,37,False,False,False
O0009782,U002992,M0175,2025-09-30,29.91,False,39,False,False,False
O0009783,U002992,M0151,2025-10-06,23.64,True,38,False,False,False
O0009784,U002992,M0124,2025-10-13,10.0,False,46,True,False,False
O0009785,U002992,M0174,2025-10-19,14.71,True,24,False,False,False
O0009786,U002992,M0126,2025-10-23,22.9,False,49,True,False,False
O0009787,U002992,M0163,2025-11-02,22.96,False,43,False,False,False
O0009788,U002992,M0146,2025-11-13,15.33,True,23,False,False,False
O0009789,U002993,M0067,2026-01-31,20.91,True,23,False,False,True
O0009790,U002993,M0102,2026-02-05,16.89,False,40,False,False,False
O0009791,U002993,M0006,2026-02-15,25.13,False,28,False,False,False
O0009792,U002993,M0060,2026-02-26,39.86,True,36,False,False,False
O0009793,U002993,M0034,2026-03-02,18.74,False,46,False,False,False
O0009794,U002993,M0061,2026-03-13,11.1,False,25,False,False,False
O0009795,U002993,M0082,2026-03-25,23.11,False,24,False,False,False
O0009796,U002994,M0077,2025-07-30,23.79,False,45,False,False,True
O0009797,U002994,M0058,2025-08-08,12.55,True,34,False,False,False
O0009798,U002994,M0074,2025-08-23,27.87,True,22,False,False,False
O0009799,U002994,M0090,2025-09-05,11.87,False,30,False,False,False
O0009800,U002994,M0065,2025-09-18,23.75,True,24,False,False,False
O0009801,U002994,M0043,2025-10-08,15.91,True,18,False,False,False
O0009802,U002994,M0001,2025-10-20,16.42,True,32,False,False,False
O0009803,U002995,M0263,2025-07-28,28.01,True,57,True,True,True
O0009804,U002995,M0238,2025-08-08,56.11,False,28,False,False,False
O0009805,U002995,M0260,2025-08-18,34.4,False,23,False,False,False
O0009806,U002995,M0245,2025-08-25,17.74,False,47,True,False,False
O0009807,U002995,M0251,2025-09-01,22.7,False,33,False,False,False
O0009808,U002996,M0132,2025-08-11,20.94,True,23,False,False,True
O0009809,U002996,M0176,2025-08-27,8.0,False,26,False,False,False
O0009810,U002996,M0151,2025-09-21,28.17,True,33,False,False,False
O0009811,U002997,M0241,2025-09-15,8.0,False,26,False,False,True
O0009812,U002998,M0290,2025-10-03,17.83,False,41,False,False,True
O0009813,U002998,M0289,2025-11-01,15.36,False,43,False,False,False
O0009814,U002998,M0266,2025-11-26,19.45,False,33,False,False,False
O0009815,U002999,M0290,2026-01-04,14.97,True,54,True,False,True
O0009816,U003000,M0023,2025-10-17,17.45,False,34,False,False,True
O0009817,U003001,M0091,2026-03-31,9.14,False,49,True,False,True
O0009818,U003002,M0156,2026-02-12,25.33,True,49,True,False,True
O0009819,U003003,M0063,2025-10-29,25.23,False,33,False,False,True
O0009820,U003003,M0085,2025-11-18,30.3,True,30,False,False,False
O0009821,U003003,M0017,2025-11-29,23.51,True,39,False,False,False
O0009822,U003003,M0100,2025-12-13,22.13,False,32,False,False,False
O0009823,U003004,M0017,2025-08-26,25.38,False,28,False,False,True
O0009824,U003005,M0230,2025-08-08,23.91,True,34,False,False,True
O0009825,U003005,M0238,2025-08-18,25.2,True,28,False,False,False
O0009826,U003005,M0247,2025-09-16,22.13,False,51,True,True,False
O0009827,U003006,M0283,2025-12-20,35.97,False,25,False,False,True
O0009828,U003006,M0280,2026-01-05,23.34,True,25,False,False,False
O0009829,U003006,M0269,2026-01-15,8.0,False,35,False,False,False
O0009830,U003006,M0286,2026-01-31,39.48,True,27,False,False,False
O0009831,U003007,M0015,2026-03-24,36.38,False,45,False,False,True
O0009832,U003008,M0025,2025-12-19,16.52,False,33,False,False,True
O0009833,U003008,M0031,2026-01-18,16.76,False,20,False,False,False
O0009834,U003008,M0040,2026-02-17,19.92,False,30,False,False,False
O0009835,U003008,M0029,2026-03-07,17.03,False,29,False,False,False
O0009836,U003009,M0053,2025-12-08,22.53,True,43,False,False,True
O0009837,U003009,M0115,2025-12-12,32.63,False,22,False,False,False
O0009838,U003009,M0062,2025-12-16,29.1,True,25,False,False,False
O0009839,U003009,M0096,2025-12-27,20.08,False,29,False,False,False
O0009840,U003009,M0098,2026-01-03,22.68,True,57,True,False,False
O0009841,U003009,M0097,2026-01-09,32.23,False,40,False,False,False
O0009842,U003009,M0086,2026-01-14,27.47,False,28,False,False,False
O0009843,U003009,M0015,2026-01-26,33.8,True,20,False,False,False
O0009844,U003009,M0071,2026-02-02,34.19,False,29,False,False,False
O0009845,U003010,M0055,2025-11-27,23.38,True,48,False,False,True
O0009846,U003010,M0001,2025-12-09,27.32,True,33,False,False,False
O0009847,U003011,M0054,2026-01-02,18.87,True,41,False,False,True
O0009848,U003012,M0023,2025-08-27,23.53,False,22,False,False,True
O0009849,U003012,M0015,2025-09-18,22.7,False,47,False,False,False
O0009850,U003013,M0075,2025-07-11,29.56,False,43,False,False,True
O0009851,U003014,M0289,2025-11-03,14.89,True,18,False,False,True
O0009852,U003014,M0286,2025-11-07,25.5,False,28,False,False,False
O0009853,U003014,M0276,2025-11-15,24.28,False,46,True,False,False
O0009854,U003014,M0297,2025-11-22,14.3,False,29,False,False,False
O0009855,U003014,M0268,2025-11-30,23.88,True,30,False,False,False
O0009856,U003014,M0296,2025-12-04,28.17,True,52,False,False,False
O0009857,U003014,M0296,2025-12-13,30.49,False,18,False,False,False
O0009858,U003014,M0293,2025-12-20,18.04,False,37,False,False,False
O0009859,U003014,M0299,2025-12-24,23.34,False,47,False,False,False
O0009860,U003014,M0294,2026-01-01,29.06,False,45,False,False,False
O0009861,U003015,M0284,2026-03-21,25.46,True,29,False,False,True
O0009862,U003016,M0219,2025-12-01,38.25,True,34,False,False,True
O0009863,U003017,M0115,2026-03-31,30.41,False,43,False,False,True
O0009864,U003018,M0001,2025-07-24,16.46,False,49,True,False,True
O0009865,U003018,M0093,2025-08-07,23.79,True,21,False,True,False
O0009866,U003018,M0120,2025-08-22,24.12,False,44,False,False,False
O0009867,U003018,M0017,2025-09-05,28.42,False,33,False,False,False
O0009868,U003019,M0107,2026-03-07,17.02,False,43,False,False,True
O0009869,U003020,M0187,2025-10-26,27.38,False,34,False,False,True
O0009870,U003020,M0200,2025-10-31,14.93,True,35,False,False,False
O0009871,U003020,M0194,2025-11-05,22.22,False,28,False,False,False
O0009872,U003020,M0217,2025-11-14,20.98,True,20,False,False,False
O0009873,U003020,M0187,2025-11-20,17.02,True,30,False,False,False
O0009874,U003020,M0212,2025-12-02,22.27,False,37,False,False,False
O0009875,U003021,M0056,2025-08-13,29.76,True,42,False,False,True
O0009876,U003021,M0029,2025-08-31,22.54,False,42,False,False,False
O0009877,U003022,M0174,2025-10-22,16.4,False,52,True,False,True
O0009878,U003022,M0154,2025-10-26,22.71,False,30,False,False,False
O0009879,U003022,M0168,2025-11-03,38.64,False,20,False,False,False
O0009880,U003022,M0145,2025-11-13,24.43,True,46,True,False,False
