user_id,metric_month,orders_count,avg_order_value,promo_order_share,avg_delivery_time_min,local_merchant_order_share,days_since_last_order,retained_next_30d,segment_label
U002441,2026-03-01,2,20.02,0.5,38.5,0.0,16,False,promo_dependent
U002442,2025-11-01,1,22.55,0.0,18.0,1.0,14,False,one_time
U002443,2025-08-01,2,27.22,0.5,46.5,1.0,7,True,light_user
U002443,2025-09-01,2,25.26,0.5,45.5,0.5,10,False,light_user
U002444,2025-08-01,1,14.66,1.0,40.0,0.0,4,True,promo_dependent
U002444,2025-09-01,1,23.62,1.0,29.0,1.0,18,False,promo_dependent
U002445,2025-10-01,1,14.91,1.0,32.0,1.0,26,False,one_time
U002446,2026-01-01,2,18.74,0.5,29.0,1.0,14,True,light_user
U002446,2026-02-01,1,26.94,0.0,46.0,0.0,25,False,light_user
U002447,2026-03-01,1,19.59,1.0,23.0,1.0,2,False,one_time
U002448,2026-02-01,1,13.09,0.0,48.0,1.0,3,True,light_user
U002448,2026-03-01,1,8.0,1.0,18.0,1.0,18,False,light_user
U002449,2026-03-01,3,17.0,0.67,31.7,0.67,5,False,promo_dependent
U002450,2025-11-01,3,22.84,0.67,38.7,1.0,1,True,habitual_user
U002450,2025-12-01,3,31.33,0.0,27.3,0.33,6,True,habitual_user
U002450,2026-01-01,5,23.41,0.4,42.6,0.4,4,False,habitual_user
U002451,2026-02-01,2,27.1,0.5,49.0,1.0,11,False,light_user
U002452,2025-12-01,3,21.26,1.0,44.0,1.0,2,True,promo_dependent
U002452,2026-01-01,4,22.17,0.75,32.2,1.0,2,True,promo_dependent
U002452,2026-02-01,1,10.0,0.0,51.0,1.0,19,False,promo_dependent
U002453,2026-01-01,4,24.04,0.25,35.2,1.0,1,True,habitual_user
U002453,2026-02-01,2,34.74,0.0,29.0,0.5,18,False,habitual_user
U002454,2025-11-01,1,20.37,1.0,39.0,1.0,0,True,habitual_user
U002454,2025-12-01,3,18.04,0.33,36.7,1.0,3,True,habitual_user
U002454,2026-01-01,1,19.56,0.0,34.0,0.0,16,True,habitual_user
U002454,2026-02-01,2,30.58,0.5,42.5,0.5,15,False,habitual_user
U002455,2025-11-01,1,17.53,1.0,30.0,1.0,18,False,one_time
U002456,2025-07-01,1,26.94,1.0,48.0,0.0,6,True,light_user
U002456,2025-08-01,1,17.43,0.0,54.0,0.0,20,True,light_user
U002456,2025-09-01,2,20.05,0.0,33.0,0.0,10,False,light_user
U002457,2025-11-01,1,30.6,0.0,45.0,1.0,6,True,habitual_user
U002457,2025-12-01,4,23.23,0.25,37.2,0.5,6,True,habitual_user
U002457,2026-01-01,4,23.26,0.0,25.8,0.75,0,True,habitual_user
U002457,2026-02-01,1,28.09,0.0,35.0,1.0,18,False,habitual_user
U002458,2026-01-01,1,17.58,1.0,34.0,0.0,13,False,one_time
U002459,2026-03-01,1,25.0,0.0,28.0,1.0,3,False,one_time
U002460,2026-03-01,1,43.37,0.0,36.0,1.0,9,False,one_time
U002461,2025-09-01,2,16.98,0.0,36.5,0.5,7,True,light_user
U002461,2025-10-01,1,37.77,0.0,32.0,0.0,21,True,light_user
U002461,2025-11-01,1,21.29,0.0,31.0,1.0,28,False,light_user
U002462,2026-02-01,1,18.77,0.0,47.0,1.0,8,True,light_user
U002462,2026-03-01,1,29.61,0.0,50.0,1.0,15,False,light_user
U002463,2025-11-01,2,18.72,0.0,40.5,1.0,1,True,light_user
U002463,2025-12-01,1,23.75,1.0,53.0,1.0,19,False,light_user
U002464,2026-02-01,1,25.94,1.0,31.0,1.0,1,True,promo_dependent
U002464,2026-03-01,1,43.66,1.0,45.0,0.0,16,False,promo_dependent
U002465,2026-03-01,2,13.44,0.5,44.5,0.5,2,False,light_user
U002466,2025-09-01,1,17.63,0.0,25.0,0.0,20,True,light_user
U002466,2025-10-01,2,14.94,0.0,26.5,0.5,9,True,light_user
U002466,2025-11-01,1,25.37,0.0,48.0,0.0,13,False,light_user
U002467,2025-10-01,1,14.62,1.0,40.0,1.0,14,True,promo_dependent
U002467,2025-11-01,1,20.12,1.0,18.0,1.0,15,True,promo_dependent
U002467,2025-12-01,2,25.01,0.5,30.5,0.5,12,False,promo_dependent
U002468,2025-08-01,1,34.97,1.0,19.0,1.0,19,True,promo_dependent
U002468,2025-09-01,2,24.58,1.0,33.5,1.0,8,False,promo_dependent
U002469,2025-10-01,1,22.36,0.0,30.0,1.0,20,False,one_time
U002470,2026-02-01,1,26.88,1.0,32.0,1.0,24,False,one_time
U002471,2026-03-01,1,27.13,0.0,31.0,1.0,2,False,one_time
U002472,2025-11-01,2,25.16,0.0,42.0,0.5,8,True,light_user
U002472,2025-12-01,1,25.39,0.0,48.0,0.0,27,False,light_user
U002473,2025-12-01,3,25.81,0.0,34.3,0.67,4,True,habitual_user
U002473,2026-01-01,4,21.33,0.0,27.2,1.0,7,False,habitual_user
U002474,2025-08-01,1,9.84,1.0,31.0,1.0,25,False,one_time
U002475,2025-11-01,1,19.02,1.0,39.0,1.0,13,False,one_time
U002476,2025-11-01,3,18.02,0.67,29.3,0.33,5,False,promo_dependent
U002477,2026-02-01,2,24.1,0.5,33.5,1.0,10,True,habitual_user
U002477,2026-03-01,3,30.03,0.67,35.3,0.67,14,False,habitual_user
U002478,2026-02-01,2,21.7,0.5,29.0,1.0,0,False,light_user
U002479,2026-02-01,2,26.84,1.0,41.5,1.0,13,True,habitual_user
U002479,2026-03-01,3,20.74,0.0,27.0,1.0,11,False,habitual_user
U002480,2025-09-01,1,17.93,0.0,37.0,1.0,8,False,one_time
U002481,2026-02-01,2,10.76,0.5,30.0,1.0,11,True,light_user
U002481,2026-03-01,2,25.54,0.5,40.5,0.5,4,False,light_user
U002482,2025-10-01,1,22.24,1.0,18.0,0.0,12,True,promo_dependent
U002482,2025-11-01,1,15.29,1.0,45.0,0.0,23,False,promo_dependent
U002483,2025-10-01,1,16.46,0.0,29.0,1.0,7,False,one_time
U002484,2025-08-01,1,18.13,0.0,33.0,0.0,4,True,habitual_user
U002484,2025-09-01,2,20.96,0.5,28.0,0.5,13,True,habitual_user
U002484,2025-10-01,2,31.72,0.5,47.5,0.0,6,True,habitual_user
U002484,2025-11-01,1,27.0,0.0,32.0,0.0,16,False,habitual_user
U002485,2025-11-01,3,26.24,0.0,28.3,0.33,7,True,habitual_user
U002485,2025-12-01,3,25.08,0.33,24.0,0.67,7,True,habitual_user
U002485,2026-01-01,3,27.6,0.67,31.0,0.0,10,False,habitual_user
U002486,2025-08-01,1,27.11,1.0,32.0,1.0,4,False,one_time
U002487,2026-01-01,1,20.3,1.0,36.0,1.0,15,False,one_time
U002488,2025-09-01,1,17.3,1.0,47.0,1.0,4,True,habitual_user
U002488,2025-10-01,3,22.94,0.33,31.0,0.33,8,True,habitual_user
U002488,2025-11-01,4,22.98,0.25,41.2,1.0,1,True,habitual_user
U002488,2025-12-01,3,16.26,0.33,34.3,0.67,7,True,habitual_user
U002488,2026-01-01,1,26.59,1.0,38.0,0.0,30,False,habitual_user
U002489,2025-10-01,1,10.27,0.0,23.0,1.0,9,True,light_user
U002489,2025-11-01,2,20.53,0.0,27.0,0.5,3,False,light_user
U002490,2025-11-01,2,30.91,1.0,36.5,0.5,7,True,light_user
U002490,2025-12-01,2,20.01,0.0,24.0,0.5,0,False,light_user
U002491,2025-11-01,1,12.39,1.0,38.0,1.0,21,False,one_time
U002492,2025-09-01,1,14.93,0.0,44.0,1.0,11,True,light_user
U002492,2025-10-01,2,26.68,0.0,42.0,1.0,6,True,light_user
U002492,2025-11-01,1,27.97,0.0,40.0,1.0,22,False,light_user
U002493,2026-03-01,2,26.84,0.5,33.5,1.0,0,False,light_user
U002494,2026-03-01,1,26.8,1.0,43.0,1.0,3,False,one_time
U002495,2026-03-01,2,22.31,0.5,31.5,1.0,1,False,light_user
U002496,2025-09-01,4,20.1,0.25,37.0,0.75,4,True,habitual_user
U002496,2025-10-01,3,22.02,0.33,51.7,0.67,19,False,habitual_user
U002497,2025-11-01,1,37.9,0.0,34.0,0.0,21,False,one_time
U002498,2025-10-01,4,25.22,0.25,35.2,1.0,1,True,habitual_user
U002498,2025-11-01,3,19.9,0.67,31.3,0.67,9,False,habitual_user
U002499,2025-12-01,1,21.01,0.0,42.0,1.0,11,False,one_time
U002500,2025-11-01,1,14.35,0.0,46.0,1.0,1,False,one_time
U002501,2026-03-01,1,34.02,1.0,36.0,1.0,18,False,one_time
U002502,2025-08-01,2,17.82,0.5,38.0,0.0,8,False,light_user
U002503,2025-12-01,1,23.28,0.0,35.0,1.0,17,False,one_time
U002504,2025-10-01,1,11.12,1.0,43.0,0.0,1,True,promo_dependent
U002504,2025-11-01,1,28.01,1.0,41.0,1.0,15,True,promo_dependent
U002504,2025-12-01,2,17.29,0.5,27.5,1.0,2,False,promo_dependent
U002505,2026-03-01,2,22.64,0.5,32.0,1.0,0,False,light_user
U002506,2025-11-01,1,20.33,1.0,31.0,0.0,0,True,light_user
U002506,2025-12-01,1,24.16,0.0,18.0,1.0,4,True,light_user
U002506,2026-01-01,1,40.08,0.0,27.0,0.0,8,False,light_user
U002507,2026-03-01,2,23.3,0.5,38.5,0.5,3,False,light_user
U002508,2025-11-01,1,37.4,0.0,34.0,1.0,12,False,one_time
U002509,2025-08-01,2,18.24,0.5,44.5,1.0,1,True,light_user
U002509,2025-09-01,1,17.58,0.0,35.0,0.0,2,True,light_user
U002509,2025-10-01,1,19.66,0.0,20.0,0.0,17,False,light_user
U002510,2026-03-01,1,23.08,0.0,34.0,1.0,1,False,one_time
U002511,2026-01-01,1,18.14,1.0,29.0,1.0,3,False,one_time
U002512,2026-02-01,1,21.51,1.0,47.0,0.0,5,False,one_time
U002513,2025-11-01,1,29.27,0.0,18.0,0.0,9,True,light_user
U002513,2025-12-01,1,31.46,0.0,40.0,0.0,21,False,light_user
U002514,2025-09-01,2,21.32,1.0,33.5,0.0,9,True,promo_dependent
U002514,2025-10-01,3,17.29,1.0,32.3,0.0,1,True,promo_dependent
U002514,2025-11-01,1,12.92,1.0,21.0,0.0,22,False,promo_dependent
U002515,2025-09-01,2,14.86,0.5,39.5,0.5,9,True,light_user
U002515,2025-10-01,2,15.84,0.5,41.5,0.5,5,False,light_user
U002516,2025-11-01,5,22.07,0.2,35.6,0.8,2,True,habitual_user
U002516,2025-12-01,3,23.4,0.0,38.0,0.67,4,False,habitual_user
U002517,2025-11-01,1,25.92,1.0,22.0,0.0,21,True,promo_dependent
U002517,2025-12-01,2,19.29,0.5,34.5,0.5,5,False,promo_dependent
U002518,2026-02-01,1,8.0,0.0,58.0,1.0,16,False,one_time
U002519,2025-12-01,2,25.78,0.5,34.0,1.0,1,True,habitual_user
U002519,2026-01-01,3,23.48,0.0,36.0,1.0,5,False,habitual_user
U002520,2026-03-01,1,38.4,1.0,33.0,1.0,9,False,one_time
U002521,2025-08-01,2,35.5,0.0,36.5,1.0,3,True,light_user
U002521,2025-09-01,2,27.79,0.0,37.5,1.0,9,False,light_user
U002522,2026-02-01,2,30.53,0.5,29.0,1.0,6,True,habitual_user
U002522,2026-03-01,5,25.32,0.2,36.2,0.4,4,False,habitual_user
U002523,2025-10-01,1,27.26,1.0,28.0,0.0,19,False,one_time
U002524,2025-12-01,1,32.05,1.0,45.0,1.0,3,True,light_user
U002524,2026-01-01,2,15.96,0.5,31.0,1.0,8,True,light_user
U002524,2026-02-01,1,20.45,0.0,50.0,1.0,19,False,light_user
U002525,2025-08-01,1,18.96,1.0,35.0,1.0,16,True,light_user
U002525,2025-09-01,1,10.12,0.0,30.0,1.0,16,True,light_user
U002525,2025-10-01,2,23.72,0.5,23.5,1.0,7,False,light_user
U002526,2025-08-01,2,20.38,0.0,23.5,1.0,10,True,light_user
U002526,2025-09-01,2,16.1,0.5,23.0,1.0,2,False,light_user
U002527,2026-01-01,1,23.59,0.0,44.0,1.0,16,False,one_time
U002528,2026-03-01,1,23.09,1.0,22.0,1.0,14,False,one_time
U002529,2025-09-01,1,36.6,1.0,36.0,1.0,19,False,one_time
U002530,2025-12-01,1,20.63,1.0,26.0,1.0,5,False,one_time
U002531,2025-09-01,1,9.97,1.0,18.0,1.0,17,True,promo_dependent
U002531,2025-10-01,2,23.79,0.5,44.5,1.0,6,False,promo_dependent
U002532,2025-12-01,2,22.08,0.0,32.5,0.5,4,False,light_user
U002533,2026-03-01,1,12.73,1.0,46.0,1.0,14,False,one_time
U002534,2025-08-01,1,13.43,1.0,29.0,1.0,5,True,light_user
U002534,2025-09-01,1,16.1,1.0,44.0,0.0,16,True,light_user
U002534,2025-10-01,1,22.86,0.0,56.0,1.0,19,True,light_user
U002534,2025-11-01,1,28.74,0.0,28.0,1.0,21,False,light_user
U002535,2026-01-01,1,29.56,0.0,38.0,1.0,16,True,light_user
U002535,2026-02-01,2,21.02,0.0,41.5,1.0,2,True,light_user
U002535,2026-03-01,1,19.84,0.0,52.0,1.0,15,False,light_user
U002536,2025-09-01,1,24.45,0.0,38.0,0.0,3,True,habitual_user
U002536,2025-10-01,2,27.38,0.5,36.5,0.5,7,True,habitual_user
U002536,2025-11-01,3,18.54,1.0,42.0,0.33,1,True,habitual_user
U002536,2025-12-01,1,33.35,0.0,32.0,0.0,23,False,habitual_user
U002537,2026-03-01,1,8.0,0.0,38.0,0.0,0,False,one_time
U002538,2025-12-01,1,21.23,0.0,40.0,1.0,14,True,light_user
U002538,2026-01-01,1,18.65,1.0,43.0,1.0,29,False,light_user
U002539,2025-08-01,2,16.64,0.5,44.5,1.0,6,True,promo_dependent
U002539,2025-09-01,2,21.84,1.0,32.0,0.5,11,True,promo_dependent
U002539,2025-10-01,1,15.64,1.0,18.0,1.0,24,False,promo_dependent
U002540,2025-12-01,1,30.07,1.0,41.0,0.0,1,True,habitual_user
U002540,2026-01-01,5,29.48,0.4,37.8,0.6,0,True,habitual_user
U002540,2026-02-01,3,24.13,0.0,34.0,1.0,3,False,habitual_user
U002541,2025-09-01,3,28.69,0.33,39.0,1.0,2,True,habitual_user
U002541,2025-10-01,3,19.12,0.67,43.0,1.0,11,True,habitual_user
U002541,2025-11-01,1,15.39,1.0,27.0,1.0,29,False,habitual_user
U002542,2025-08-01,2,12.02,0.0,35.0,0.5,0,False,light_user
U002543,2025-09-01,1,8.0,0.0,34.0,1.0,18,False,one_time
U002544,2025-10-01,3,25.36,0.33,28.0,0.33,2,True,habitual_user
U002544,2025-11-01,4,24.87,0.25,38.8,0.75,0,False,habitual_user
U002545,2026-02-01,1,24.34,0.0,31.0,1.0,14,True,light_user
U002545,2026-03-01,1,19.9,0.0,44.0,1.0,15,False,light_user
U002546,2026-01-01,2,24.98,0.5,49.0,0.5,2,False,light_user
U002547,2026-02-01,4,25.61,0.25,26.5,1.0,6,True,habitual_user
U002547,2026-03-01,4,27.3,0.0,33.8,0.25,9,False,habitual_user
U002548,2025-08-01,2,28.78,0.5,29.5,0.0,1,True,light_user
U002548,2025-09-01,1,30.29,0.0,49.0,0.0,17,False,light_user
U002549,2025-07-01,1,28.63,0.0,39.0,1.0,8,True,light_user
U002549,2025-08-01,1,15.1,1.0,34.0,1.0,20,False,light_user
U002550,2025-09-01,2,17.71,0.5,23.5,0.5,8,True,light_user
U002550,2025-10-01,1,26.73,0.0,40.0,0.0,23,True,light_user
U002550,2025-11-01,1,16.04,1.0,46.0,0.0,25,False,light_user
U002551,2025-09-01,1,44.51,0.0,53.0,1.0,4,True,habitual_user
U002551,2025-10-01,4,23.8,0.25,36.5,1.0,1,True,habitual_user
U002551,2025-11-01,3,22.48,0.0,46.3,0.67,3,False,habitual_user
U002552,2026-01-01,1,12.09,0.0,49.0,1.0,28,False,one_time
U002553,2025-11-01,4,22.0,0.25,28.5,0.75,2,True,habitual_user
U002553,2025-12-01,2,30.52,1.0,48.5,1.0,20,False,habitual_user
U002554,2025-08-01,1,26.95,1.0,41.0,1.0,2,True,light_user
U002554,2025-09-01,1,18.17,0.0,36.0,0.0,12,True,light_user
U002554,2025-10-01,1,24.56,0.0,39.0,0.0,27,True,light_user
U002554,2025-11-01,1,25.11,1.0,18.0,1.0,27,False,light_user
U002555,2025-08-01,1,24.32,1.0,50.0,1.0,8,False,one_time
U002556,2025-09-01,1,21.67,1.0,47.0,0.0,7,True,promo_dependent
U002556,2025-10-01,1,24.46,1.0,35.0,1.0,24,False,promo_dependent
U002557,2025-09-01,3,30.98,0.33,32.7,1.0,2,True,habitual_user
U002557,2025-10-01,3,25.0,0.33,29.0,1.0,9,False,habitual_user
U002558,2026-03-01,1,19.26,1.0,47.0,1.0,7,False,one_time
U002559,2026-01-01,1,22.0,0.0,45.0,1.0,5,True,light_user
U002559,2026-02-01,1,19.11,0.0,43.0,0.0,16,True,light_user
U002559,2026-03-01,1,8.0,0.0,34.0,0.0,17,False,light_user
U002560,2026-01-01,2,33.87,0.5,30.5,1.0,6,True,habitual_user
U002560,2026-02-01,3,35.74,0.33,41.7,1.0,5,True,habitual_user
U002560,2026-03-01,4,25.01,0.25,28.5,0.75,1,False,habitual_user
U002561,2026-03-01,1,8.0,1.0,30.0,0.0,0,False,one_time
U002562,2025-11-01,1,16.55,1.0,53.0,0.0,23,True,light_user
U002562,2025-12-01,2,27.1,0.0,33.5,1.0,1,False,light_user
U002563,2025-09-01,2,13.1,0.0,27.5,1.0,5,True,light_user
U002563,2025-10-01,1,8.79,0.0,35.0,1.0,24,False,light_user
U002564,2026-02-01,2,13.07,0.0,34.5,0.5,2,True,light_user
U002564,2026-03-01,1,32.86,1.0,40.0,1.0,19,False,light_user
U002565,2025-11-01,1,23.58,1.0,36.0,0.0,2,True,promo_dependent
U002565,2025-12-01,1,16.08,1.0,27.0,1.0,17,False,promo_dependent
U002566,2025-07-01,1,26.47,0.0,18.0,0.0,2,True,promo_dependent
U002566,2025-08-01,2,17.87,0.5,24.5,0.0,6,True,promo_dependent
U002566,2025-09-01,2,32.7,1.0,45.0,1.0,12,True,promo_dependent
U002566,2025-10-01,1,23.53,1.0,27.0,1.0,28,False,promo_dependent
U002567,2025-10-01,1,19.73,1.0,43.0,1.0,11,False,one_time
U002568,2025-11-01,2,17.52,0.0,41.0,0.5,1,True,light_user
U002568,2025-12-01,1,26.33,0.0,30.0,0.0,11,True,light_user
U002568,2026-01-01,1,15.17,0.0,30.0,0.0,20,False,light_user
U002569,2026-02-01,4,19.24,0.5,35.5,0.75,2,True,habitual_user
U002569,2026-03-01,1,25.34,1.0,18.0,1.0,22,False,habitual_user
U002570,2026-01-01,1,9.37,1.0,26.0,1.0,4,True,light_user
U002570,2026-02-01,1,24.11,0.0,29.0,0.0,15,True,light_user
U002570,2026-03-01,1,19.35,0.0,23.0,1.0,18,False,light_user
U002571,2025-12-01,1,19.31,1.0,18.0,1.0,7,True,light_user
U002571,2026-01-01,2,30.16,0.5,31.0,1.0,11,True,light_user
U002571,2026-02-01,1,13.9,0.0,37.0,1.0,13,False,light_user
U002572,2025-10-01,1,13.82,1.0,33.0,1.0,4,False,one_time
U002573,2025-12-01,1,10.76,1.0,22.0,1.0,10,True,light_user
U002573,2026-01-01,1,22.78,0.0,36.0,0.0,18,False,light_user
U002574,2026-01-01,2,13.6,0.5,28.0,1.0,6,True,light_user
U002574,2026-02-01,1,36.01,1.0,31.0,1.0,21,True,light_user
U002574,2026-03-01,1,20.04,0.0,41.0,1.0,29,False,light_user
U002575,2026-01-01,2,16.88,0.5,37.5,1.0,17,True,promo_dependent
U002575,2026-02-01,1,13.62,1.0,29.0,0.0,20,False,promo_dependent
U002576,2026-03-01,2,24.12,0.5,28.0,0.5,3,False,light_user
U002577,2026-03-01,1,17.98,0.0,31.0,0.0,0,False,one_time
U002578,2026-02-01,2,26.92,1.0,33.0,1.0,15,False,promo_dependent
U002579,2026-01-01,2,22.12,0.5,35.5,0.0,6,True,promo_dependent
U002579,2026-02-01,1,28.26,1.0,37.0,0.0,17,True,promo_dependent
U002579,2026-03-01,1,15.41,1.0,41.0,0.0,21,False,promo_dependent
U002580,2025-12-01,2,34.38,1.0,32.0,0.0,1,True,habitual_user
U002580,2026-01-01,1,24.09,0.0,48.0,1.0,14,True,habitual_user
U002580,2026-02-01,2,24.28,0.0,44.0,0.0,11,True,habitual_user
U002580,2026-03-01,2,18.37,1.0,34.0,0.5,13,False,habitual_user
U002581,2026-03-01,1,28.13,1.0,28.0,1.0,3,False,one_time
U002582,2025-11-01,1,35.53,0.0,39.0,1.0,8,True,habitual_user
U002582,2025-12-01,4,20.45,0.5,39.5,0.5,8,True,habitual_user
U002582,2026-01-01,4,27.12,0.5,35.0,0.5,5,False,habitual_user
U002583,2026-03-01,4,19.93,0.25,43.5,0.5,1,False,light_user
U002584,2026-03-01,2,20.66,0.0,31.5,1.0,9,False,light_user
U002585,2026-03-01,3,26.04,1.0,28.7,1.0,1,False,promo_dependent
U002586,2025-10-01,1,20.56,0.0,19.0,1.0,0,True,light_user
U002586,2025-11-01,2,20.9,0.0,37.0,1.0,1,False,light_user
U002587,2025-10-01,1,23.48,1.0,43.0,1.0,3,True,habitual_user
U002587,2025-11-01,3,21.64,0.0,42.3,0.67,4,True,habitual_user
U002587,2025-12-01,2,15.1,0.0,33.5,1.0,16,False,habitual_user
U002588,2025-10-01,1,32.93,0.0,51.0,1.0,25,True,light_user
U002588,2025-11-01,2,19.74,0.0,39.5,0.5,16,False,light_user
U002589,2025-07-01,3,24.71,0.0,35.7,1.0,6,True,habitual_user
U002589,2025-08-01,4,19.58,0.25,39.8,1.0,2,True,habitual_user
U002589,2025-09-01,3,20.95,0.33,40.3,1.0,0,True,habitual_user
U002589,2025-10-01,2,22.17,0.5,29.0,1.0,16,False,habitual_user
U002590,2026-01-01,1,15.85,0.0,35.0,1.0,2,True,light_user
U002590,2026-02-01,1,26.69,0.0,22.0,1.0,18,True,light_user
U002590,2026-03-01,1,24.72,0.0,58.0,0.0,24,False,light_user
U002591,2026-03-01,1,28.71,0.0,57.0,1.0,0,False,one_time
U002592,2025-10-01,1,16.85,0.0,30.0,0.0,5,True,light_user
U002592,2025-11-01,1,29.69,0.0,45.0,1.0,9,True,light_user
U002592,2025-12-01,2,26.0,0.0,30.5,0.5,11,False,light_user
U002593,2025-09-01,3,22.05,0.33,31.7,1.0,0,True,habitual_user
U002593,2025-10-01,2,23.06,0.0,33.5,0.5,10,True,habitual_user
U002593,2025-11-01,4,22.78,0.0,33.5,1.0,4,True,habitual_user
U002593,2025-12-01,2,15.43,0.5,38.5,0.5,21,False,habitual_user
U002594,2025-10-01,1,24.64,1.0,42.0,0.0,12,True,light_user
U002594,2025-11-01,1,18.97,0.0,29.0,1.0,17,False,light_user
U002595,2025-08-01,1,24.43,1.0,31.0,0.0,5,True,promo_dependent
U002595,2025-09-01,1,26.06,0.0,41.0,0.0,13,True,promo_dependent
U002595,2025-10-01,1,15.11,1.0,27.0,0.0,14,False,promo_dependent
U002596,2026-03-01,2,14.27,0.5,41.5,1.0,4,False,light_user
U002597,2025-08-01,1,22.84,1.0,46.0,1.0,17,False,one_time
U002598,2025-08-01,1,31.41,0.0,41.0,1.0,13,True,light_user
U002598,2025-09-01,2,33.26,0.0,47.0,1.0,6,True,light_user
U002598,2025-10-01,1,12.94,0.0,27.0,0.0,7,False,light_user
U002599,2025-11-01,2,29.48,0.0,31.0,0.5,16,True,light_user
U002599,2025-12-01,1,17.35,1.0,30.0,0.0,28,False,light_user
U002600,2025-11-01,1,25.56,1.0,35.0,1.0,4,True,habitual_user
U002600,2025-12-01,2,15.57,0.5,34.0,1.0,3,True,habitual_user
U002600,2026-01-01,2,22.2,0.5,36.0,0.5,6,False,habitual_user
U002601,2025-12-01,2,17.37,1.0,29.5,1.0,7,False,promo_dependent
U002602,2026-01-01,1,19.25,1.0,40.0,1.0,8,True,promo_dependent
U002602,2026-02-01,1,23.34,1.0,35.0,1.0,16,False,promo_dependent
U002603,2025-12-01,1,10.88,0.0,33.0,1.0,15,False,one_time
U002604,2026-01-01,1,14.29,1.0,36.0,1.0,0,False,one_time
U002605,2026-01-01,4,23.48,0.0,31.5,0.5,3,True,habitual_user
U002605,2026-02-01,1,20.54,0.0,34.0,0.0,21,False,habitual_user
U002606,2025-08-01,1,17.84,1.0,36.0,1.0,22,False,one_time
U002607,2025-09-01,1,19.01,1.0,42.0,0.0,22,False,one_time
U002608,2026-03-01,3,24.46,0.67,31.0,0.33,1,False,promo_dependent
U002609,2026-02-01,1,15.82,0.0,29.0,1.0,6,True,light_user
U002609,2026-03-01,2,19.25,0.5,34.0,1.0,11,False,light_user
U002610,2026-01-01,1,36.92,1.0,39.0,1.0,21,False,one_time
U002611,2025-07-01,1,31.36,1.0,51.0,1.0,18,False,one_time
U002612,2025-10-01,1,16.79,0.0,34.0,0.0,4,False,one_time
U002613,2026-03-01,3,26.75,0.33,29.7,0.0,6,False,light_user
U002614,2025-09-01,1,28.48,1.0,51.0,1.0,5,False,one_time
U002615,2025-11-01,2,29.92,0.0,35.0,0.5,5,True,light_user
U002615,2025-12-01,1,20.37,1.0,34.0,0.0,17,False,light_user
U002616,2025-09-01,4,17.79,0.25,37.2,0.5,3,True,habitual_user
U002616,2025-10-01,3,20.07,0.33,30.0,0.67,8,True,habitual_user
U002616,2025-11-01,3,23.35,0.33,31.7,0.67,11,False,habitual_user
U002617,2026-01-01,1,36.94,0.0,53.0,1.0,18,True,light_user
U002617,2026-02-01,2,19.53,0.5,23.5,1.0,9,False,light_user
U002618,2026-03-01,4,26.04,0.25,46.8,1.0,7,False,light_user
U002619,2025-11-01,2,24.28,0.0,33.5,1.0,11,True,habitual_user
U002619,2025-12-01,3,31.21,0.67,29.7,1.0,10,False,habitual_user
U002620,2026-03-01,2,18.16,0.5,36.5,0.5,2,False,light_user
U002621,2025-08-01,2,26.58,0.5,21.0,1.0,7,False,light_user
U002622,2025-10-01,2,17.34,0.5,33.5,0.5,1,True,light_user
U002622,2025-11-01,1,9.74,1.0,24.0,0.0,1,True,light_user
U002622,2025-12-01,1,27.48,0.0,40.0,1.0,3,False,light_user
U002623,2025-12-01,1,26.03,0.0,28.0,1.0,0,True,habitual_user
U002623,2026-01-01,4,32.71,0.5,31.5,1.0,2,True,habitual_user
U002623,2026-02-01,2,45.64,0.0,44.0,1.0,19,False,habitual_user
U002624,2026-01-01,1,29.08,1.0,40.0,1.0,3,True,promo_dependent
U002624,2026-02-01,1,24.56,1.0,22.0,1.0,14,False,promo_dependent
U002625,2025-09-01,3,32.59,0.33,35.3,1.0,4,True,habitual_user
U002625,2025-10-01,3,26.27,0.33,44.7,0.67,13,False,habitual_user
U002626,2025-10-01,1,20.09,0.0,58.0,1.0,22,False,one_time
U002627,2026-03-01,1,22.19,1.0,34.0,0.0,12,False,one_time
U002628,2025-11-01,1,21.44,0.0,36.0,0.0,8,False,one_time
U002629,2025-11-01,1,21.35,1.0,40.0,1.0,22,False,one_time
U002630,2026-02-01,3,20.37,0.67,33.7,0.67,0,True,promo_dependent
U002630,2026-03-01,2,17.22,1.0,29.5,0.5,12,False,promo_dependent
U002631,2025-07-01,1,17.61,1.0,44.0,1.0,9,True,light_user
U002631,2025-08-01,1,38.62,0.0,38.0,1.0,26,False,light_user
U002632,2025-09-01,1,17.08,0.0,20.0,0.0,0,True,light_user
U002632,2025-10-01,1,21.96,0.0,22.0,1.0,14,True,light_user
U002632,2025-11-01,2,25.7,0.5,34.5,0.0,1,False,light_user
U002633,2026-03-01,1,16.55,0.0,50.0,1.0,15,False,one_time
U002634,2025-07-01,1,19.17,1.0,42.0,1.0,9,True,promo_dependent
U002634,2025-08-01,2,20.68,0.5,33.0,0.5,13,False,promo_dependent
U002635,2025-07-01,2,24.63,1.0,35.5,1.0,4,True,light_user
U002635,2025-08-01,1,18.8,0.0,38.0,0.0,12,True,light_user
U002635,2025-09-01,1,23.91,0.0,35.0,1.0,15,False,light_user
